"Indent","Category","Source","report","2000 Corp","2001 Corp","2002 Corp","2003 Corp","2004 Corp","2005 Corp","2006 Corp","2007 Corp","2008 Corp","2009 Corp","2010 Corp","2011 Corp","2012 Corp","2013 Corp","2014 Corp","2015 Corp","2016 Corp","2000 Indv","2001 Indv","2002 Indv","2003 Indv","2004 Indv","2005 Indv","2006 Indv","2007 Indv","2008 Indv","2009 Indv","2010 Indv","2011 Indv","2012 Indv","2013 Indv","2014 Indv","2015 Indv","2016 Indv","Description/Expenditure Name","Notes"
"#+",44,"Treasury",2009,"","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",980.00,1030.00,1030.00,1090.00,1060.00,760.00,800.00,"","","","Capital gains treatment of certain income",""
"#+",47,"Treasury",2010,"","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",1160.00,1130.00,1390.00,1190.00,1140.00,1300.00,1460.00,"","","Capital gains treatment of certain income",""
"#+",46,"Treasury",2011,"","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",700.00,610.00,590.00,550.00,680.00,830.00,970.00,"","Capital gains treatment of certain income",""
"#+",46,"Treasury",2012,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","",490.00,500.00,520.00,580.00,630.00,780.00,930.00,"Capital gains treatment of certain income",""
"#","Cash accounting for agriculture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>Most farm businesses (with the exception of certain farm corporations and partnerships or any tax shelter operation) may use the cash method of tax accounting to deduct costs attributable to goods held for sale and in inventory at the end of the tax year. These businesses are also allowed to expense some costs of developing assets that will produce income in future years. Both of these rules thus allow deductions to be claimed before the income associated with the deductions is realized.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+","","JCT",2001,"<50","<50","<50","<50","","","","","","","","","","","","","",500.00,600.00,600.00,600.00,"","","","","","","","","","","","","","Cash accounting for agriculture",""
"#+","","JCT",2002,"<50","<50","<50","<50","<50","","","","","","","","","","","","",500.00,600.00,600.00,600.00,600.00,"","","","","","","","","","","","","Cash accounting for agriculture",""
"#+","","JCT",2003,"","<50","<50","<50","<50","<50","","","","","","","","","","","","",300.00,400.00,400.00,400.00,500.00,"","","","","","","","","","","","Cash accounting for agriculture",""
"#+","","JCT",2004,"","","<50","<50","<50","<50","<50","","","","","","","","","","","","",500.00,300.00,300.00,300.00,300.00,"","","","","","","","","","","Cash accounting for agriculture",""
"#+","","JCT",2005,"","","","<50",100.00,100.00,100.00,100.00,"","","","","","","","","","","","",400.00,600.00,600.00,600.00,600.00,"","","","","","","","","","Cash accounting for agriculture",""
"#+","","JCT",2006,"","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",300.00,300.00,300.00,300.00,300.00,"","","","","","","","","Cash accounting for agriculture",""
"#+","","JCT",2007,"","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","","",500.00,600.00,600.00,600.00,600.00,"","","","","","","","Cash accounting for agriculture",""
"#","Deferral of gain on sale of farm refiners","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p> The baseline tax system generally subjects capital gains to taxes the year that they are realized. However, the Tax Code allows a taxpayer who sells stock in a farm refiner to a farmers' cooperative to defer recognition of the gain if the proceeds are re-invested in a qualified replacement property. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",33,"Treasury",2001,10.00,10.00,10.00,15.00,15.00,15.00,"","","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","","Deferral of gain on sale of farm refiners",""
"#+",34,"Treasury",2002,10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","","Deferral of gain on sale of farm refiners",""
"#+",32,"Treasury",2003,"",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","","Deferral of gain on sale of farm refiners",""
"#+",32,"Treasury",2004,"","",10.00,10.00,10.00,10.00,10.00,10.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","","Deferral of gain on sale of farm refiners",""
"#+",32,"Treasury",2005,"","","",10.00,10.00,10.00,10.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","","Deferral of gain on sale of farm refiners",""
"#+",34,"Treasury",2006,"","","","",10.00,10.00,10.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","","Deferral of gain on sale of farm refiners",""
"#+",49,"Treasury",2007,"","","","","",10.00,10.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","","Deferral of gain on sale of farm refiners",""
"#+",46,"Treasury",2008,"","","","","","",10.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","Deferral of gain on sale of farm refiners",""
"#+",46,"Treasury",2009,"","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","Deferral of gain on sale of farm refiners",""
"#+",49,"Treasury",2010,"","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","Deferral of gain on sale of farm refiners",""
"#+",48,"Treasury",2011,"","","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","Deferral of gain on sale of farm refiners",""
"#+",48,"Treasury",2012,"","","","","","","","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Deferral of gain on sale of farm refiners",""
"#","Exclusion of cost-sharing payments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>There are a number of programs under which both the federal and state governments make payments to taxpayers which represent a share of the cost of certain improvements made to the land. These programs generally relate to improvements which further conservation, protect the environment, improve forests, or provide habitats for wildlife. Under Section 126, the grants received under certain of these programs are excluded from the recipients gross income.</p>

<p>To qualify for the exclusion, the payment must be made primarily for the purpose of conserving soil and water resources or protecting the environment, and the payment must not produce a substantial increase in the annual income from the property with respect to which the payment was made.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+","","JCT",2001,"<50","<50","<50","<50","","","","","","","","","","","","","","<50","<50","<50","<50","","","","","","","","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2002,"<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2003,"","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2004,"","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2005,"","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2006,"","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2007,"","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2008,"","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2009,"","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2010,"","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","Exclusion of cost-sharing payments",""
"#+","","JCT",2011,"","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","Expensing of cost-sharing payments",""
"#+","","JCT",2012,"","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","Exclusion of cost-sharing payments",""
"#","Expensing of certain capital outlays","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system requires the taxpayer to capitalize costs associated with investment property. However, farmers may expense certain expenditures for feed and fertilizer as well as for soil and water conservation measures as well as other capital improvements under current law. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",28,"Treasury",2001,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","","",60.00,65.00,65.00,70.00,75.00,80.00,"","","","","","","","","","","","Expensing of certain capital outlays",""
"#+",29,"Treasury",2002,20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",140.00,140.00,140.00,150.00,150.00,160.00,160.00,"","","","","","","","","","","Expensing of certain capital outlays",""
"#+",27,"Treasury",2003,"",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",150.00,150.00,150.00,150.00,150.00,150.00,150.00,"","","","","","","","","","Expensing of certain capital outlays",""
"#+",27,"Treasury",2004,"","",20.00,20.00,20.00,20.00,20.00,20.00,30.00,"","","","","","","","","","",150.00,160.00,150.00,150.00,150.00,150.00,160.00,"","","","","","","","","Expensing of certain capital outlays",""
"#+",27,"Treasury",2005,"","","",20.00,20.00,20.00,20.00,20.00,30.00,30.00,"","","","","","","","","","",100.00,110.00,110.00,110.00,120.00,120.00,130.00,"","","","","","","","Expensing of certain capital outlays",""
"#+",29,"Treasury",2006,"","","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",80.00,90.00,110.00,110.00,110.00,120.00,120.00,"","","","","","","Expensing of certain capital outlays",""
"#+",44,"Treasury",2007,"","","","","",20.00,20.00,20.00,20.00,20.00,20.00,30.00,"","","","","","","","","","",90.00,110.00,110.00,110.00,120.00,120.00,120.00,"","","","","","Expensing of certain capital outlays",""
"#+",41,"Treasury",2008,"","","","","","",20.00,20.00,20.00,20.00,20.00,30.00,30.00,"","","","","","","","","","",110.00,110.00,110.00,120.00,120.00,120.00,120.00,"","","","","Expensing of certain capital outlays",""
"#+",41,"Treasury",2009,"","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",100.00,100.00,100.00,110.00,110.00,110.00,110.00,"","","","Expensing of certain capital outlays",""
"#+",44,"Treasury",2010,"","","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",100.00,100.00,100.00,110.00,110.00,110.00,110.00,"","","Expensing of certain capital outlays",""
"#+",43,"Treasury",2011,"","","","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",60.00,60.00,60.00,70.00,80.00,80.00,80.00,"","Expensing of certain capital outlays",""
"#+",43,"Treasury",2012,"","","","","","","","","","",0.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",70.00,70.00,90.00,100.00,120.00,120.00,130.00,"Expensing of certain capital outlays",""
"##","Expensing by farmers for fertilizer and soil conditioner costs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"##+","","JCT",2001,"<50","<50","<50","<50","","","","","","","","","","","","","","<50",100.00,100.00,100.00,"","","","","","","","","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2002,"<50","<50","<50","<50","<50","","","","","","","","","","","","","<50",100.00,100.00,100.00,100.00,"","","","","","","","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2003,"","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2004,"","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2005,"","","",">-50","<50","<50","<50","<50","","","","","","","","","","","","",">-50","<50","<50","<50","<50","","","","","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2006,"","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2007,"","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,"<50","<50","<50","<50","","","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2008,"","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",200.00,100.00,100.00,100.00,100.00,"","","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2009,"","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",200.00,100.00,100.00,100.00,100.00,"","","","","","Expensing of fertilizer and soil conditioner costs",""
"##+","","JCT",2010,"","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",200.00,100.00,100.00,100.00,100.00,"","","","","Expensing by farmers for fertilizer and soil conditioner costs",""
"##+","","JCT",2011,"","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","Expensing by farmers for fertilizer and soil conditioner costs",""
"##+","","JCT",2012,"","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","Expensing by farmers for fertilizer and soil conditioner costs",""
"##","Expensing of soil and water conservation expenditures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"##+","","JCT",2001,"<50","<50","<50","<50","","","","","","","","","","","","","","<50","<50","<50","<50","","","","","","","","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2002,"<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2003,"","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2004,"","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2005,"","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2006,"","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2007,"","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2008,"","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2009,"","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50",100.00,"","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2010,"","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2011,"","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","Expensing of soil and water conservation expenditures",""
"##+","","JCT",2012,"","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","Expensing of soil and water conservation expenditures",""
"#","Expensing of certain multiperiod production costs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system requires the taxpayer to capitalize costs associated with an investment over time. However, the production of livestock and crops with a production period greater than two years (e.g., establishing orchards or constructing barns) is exempt from the uniform cost capitalization rules, thereby accelerating cost recovery. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",29,"Treasury",2001,10.00,10.00,10.00,15.00,15.00,15.00,"","","","","","","","","","","",75.00,80.00,85.00,90.00,95.00,95.00,"","","","","","","","","","","","Expensing of certain multiperiod production costs",""
"#+",30,"Treasury",2002,10.00,10.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,110.00,110.00,"","","","","","","","","","","Expensing of certain multiperiod production costs",""
"#+",28,"Treasury",2003,"",10.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",110.00,110.00,110.00,110.00,100.00,100.00,100.00,"","","","","","","","","","Expensing of certain multiperiod production costs",""
"#+",28,"Treasury",2004,"","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",110.00,110.00,100.00,100.00,100.00,100.00,100.00,"","","","","","","","","Expensing of certain multiperiod production costs",""
"#+",28,"Treasury",2005,"","","",20.00,20.00,20.00,20.00,20.00,20.00,20.00,"","","","","","","","","","",70.00,70.00,70.00,80.00,80.00,80.00,80.00,"","","","","","","","Expensing of certain multiperiod production costs",""
"#+",30,"Treasury",2006,"","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",40.00,50.00,60.00,60.00,70.00,70.00,70.00,"","","","","","","Expensing of certain multiperiod production costs",""
"#+",45,"Treasury",2007,"","","","","",10.00,10.00,10.00,10.00,10.00,10.00,20.00,"","","","","","","","","","",50.00,60.00,60.00,70.00,70.00,70.00,70.00,"","","","","","Expensing of certain multiperiod production costs",""
"#+",42,"Treasury",2008,"","","","","","",10.00,10.00,10.00,10.00,10.00,20.00,20.00,"","","","","","","","","","",60.00,60.00,70.00,70.00,70.00,70.00,70.00,"","","","","Expensing of certain multiperiod production costs",""
"#+",42,"Treasury",2009,"","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",70.00,70.00,70.00,70.00,80.00,80.00,80.00,"","","","Expensing of certain multiperiod production costs",""
"#+",45,"Treasury",2010,"","","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",70.00,70.00,70.00,70.00,80.00,80.00,80.00,"","","Expensing of certain multiperiod production costs",""
"#+",44,"Treasury",2011,"","","","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",110.00,100.00,100.00,100.00,110.00,110.00,110.00,"","Expensing of certain multiperiod production costs",""
"#+",44,"Treasury",2012,"","","","","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",130.00,140.00,140.00,160.00,170.00,170.00,170.00,"Expensing of certain multiperiod production costs",""
"#","Expensing of reforestation expenditures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>The baseline tax system requires the taxpayer to capitalize costs associated with an investment over time. In contrast, the Tax Code provides for the expensing of the first $10,000 in reforestation expenditures with 7-year amortization of the remaining expenses. </p><p>This tax expenditure corresponds with the JCT tax expenditure ""Amortization and expensing of reforestation expenditures,"" found in the Natural Resources and Environment Budget Function and available <a href="" "">LINK HERE</a>.</p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy12/pdf/BUDGET-2012-PER.pdf"">Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2012.</a>"
"#+",49,"Treasury",2012,"","","","","","","","","","",10.00,10.00,10.00,10.00,10.00,10.00,10.00,"","","","","","","","","","",40.00,60.00,70.00,70.00,70.00,80.00,80.00,"Expensing of reforestation expenditures",""
"#","Expensing of the costs of raising dairy and breeding cattle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<p>There is no definition available for this tax expenditure in the 2006, 2008 or 2010 Congressional Research Service's <em>Tax Expenditures: Compendium of Background Material on Individual Provisions</em>.</p>",""
"#+","","JCT",2001,"<50","<50","<50","<50","","","","","","","","","","","","","",200.00,200.00,200.00,200.00,"","","","","","","","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2002,"<50","<50","<50","<50","<50","","","","","","","","","","","","",200.00,200.00,200.00,200.00,200.00,"","","","","","","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2003,"","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2004,"","","<50","<50","<50","<50","<50","","","","","","","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2005,"","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,"<50","<50","<50","<50","","","","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2006,"","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,"<50","<50","<50","<50","","","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2007,"","","","","","<50","<50","<50","<50",">-50","","","","","","","","","","","","",100.00,100.00,"<50","<50",">-50","","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2008,"","","","","","","<50","<50",">-50",">-50","<50","","","","","","","","","","","","",100.00,"<50",">-50",">-50","<50","","","","","","","Expensing of the costs of raising dairy and breeding cattle",""
"#+","","JCT",2009,"","","","","","","","<50","<50","<50","<50","<50","","","","","","","","","","","","",100.00,100.00,100.00,100.00,100.00,"","","","","","Expensing of the costs of raising dairy and breeding cattle",""
